tag,词性,label,remove
杨洋,杨洋/n(名词),sin_ver_nou_del_type,0
医药,医药/n(名词),sin_ver_nou_del_type,0
POS机,pos/nx(其他) 机/n(名词),com_del_type,0
客服在线QQ 67128436,客服/n(名词) 在线/vn(其他) qq/n(名词) /w(标点) 67128436/m(数词),porn_type,1
花千骨,花千骨/n(名词),sin_ver_nou_del_type,0
钱龙招商,钱龙/nr(其他) 招商/v(动词),com_del_type,0
时时彩总代,时时/d(副词) 彩/Ng(其他) 总/d(副词) 代/v(动词),com_del_type,0
天龙八部,天龙八部/nz(其他专名),sin_nz_type,0
...,./w(标点) ./w(标点) ./w(标点),punctuation_type,1
金庸,金庸/n(名词),sin_ver_nou_del_type,0
P2P,p2p/nx(其他),sin_nx_type,0
手机游戏,手机/n(名词) 游戏/n(名词),com_del_type,0
佰傢樂投注,佰/m(数词) 家乐/nz(其他专名) 投注/v(动词),com_del_type,0
创业板,创业板/n(名词),sin_ver_nou_del_type,0
篮彩,篮彩/nz(其他专名),sin_nz_type,0
宠物美容,宠物/n(名词) 美容/vn(其他),com_del_type,0
三国杀,三国杀/n(名词),sin_ver_nou_del_type,0
论文,论文/n(名词),sin_ver_nou_del_type,0
夜场,夜场/n(名词),sin_ver_nou_del_type,0
仙女,仙女/n(名词),sin_ver_nou_del_type,0
童星,童星/n(名词),sin_ver_nou_del_type,0
好玩,好玩/a(形容词),val_eval_type,1
撸羊毛,撸/v(动词) 羊毛/n(名词),com_del_type,0
短片,短片/n(名词),sin_ver_nou_del_type,0
HR,hr/nx(其他),sin_nx_type,0
廉租房,廉租房/n(名词),sin_ver_nou_del_type,0
天涯明月刀,天涯/n(名词) 明月/n(名词) 刀/n(名词),com_del_type,0
培训班,培训班/n(名词),sin_ver_nou_del_type,0
利率,利率/n(名词),sin_ver_nou_del_type,0
老乡会,老乡会/n(名词),val_eval_type,1
比特币,比特币/n(名词),sin_ver_nou_del_type,0
迪丽热巴,迪丽/nr(其他) 热巴/nr(其他),com_del_type,0
家装,家装/n(名词),sin_ver_nou_del_type,0
单身80后,单身/n(名词) 80后/n(名词),com_del_type,0
苏州,苏州/ns(地名),sin_ns_type,0
厘米秀,厘米秀/n(名词),sin_ver_nou_del_type,0
雷霆战机,雷霆/n(名词) 战机/n(名词),com_del_type,0
奥迪,奥迪/n(名词),sin_ver_nou_del_type,0
德国牧羊犬,德国/ns(地名) 牧羊犬/n(名词),com_del_type,0
损友,损友/n(名词),val_eval_type,1
深度睡眠,深度/n(名词) 睡眠/vn(其他),com_del_type,0
权志龙,权志龙/n(名词),sin_ver_nou_del_type,0
办公,办公/v(动词),sin_ver_nou_del_type,0
人才,人才/n(名词),val_eval_type,1
垂钓,垂钓/v(动词),sin_ver_nou_del_type,0
加QQ:147953038,加/j(简称) qq/n(名词) :/w(标点) 147953038/m(数词),porn_type,1
网上赚钱,网上/s(处所词) 赚钱/a(形容词),val_eval_type,1
中信,中信/n(名词),sin_ver_nou_del_type,0
大智慧,大/a(形容词) 智慧/n(名词),com_del_type,0
封测,封测/v(动词),sin_ver_nou_del_type,0
美女帅哥,美女/n(名词) 帅哥/n(名词),com_del_type,0
照片,照片/n(名词),val_eval_type,1
传奇私服,传奇/n(名词) 私服/n(名词),com_del_type,0
月嫂,月嫂/n(名词),sin_ver_nou_del_type,0
爱人,爱人/n(名词),val_eval_type,1
宠物医院,宠物/n(名词) 医院/n(名词),com_del_type,0
湖南,湖南/ns(地名),sin_ns_type,0
驾校,驾校/n(名词),sin_ver_nou_del_type,0
水果,水果/n(名词),sin_ver_nou_del_type,0
炉石传说,炉石/n(名词) 传说/n(名词),com_del_type,0
游戏群,游戏/n(名词) 群/Ng(其他),com_del_type,0
活力,活力/n(名词),sin_ver_nou_del_type,0
演员,演员/n(名词),sin_ver_nou_del_type,0
LED,led/nx(其他),sin_nx_type,0
疯狂,疯狂/ad(其他),val_eval_type,1
长沙,长沙/ns(地名),sin_ns_type,0
外遇,外遇/n(名词),sin_ver_nou_del_type,0
手工,手工/n(名词),sin_ver_nou_del_type,0
畅聊,畅聊/n(名词),val_eval_type,1
东莞,东莞/ns(地名),sin_ns_type,0
司机,司机/n(名词),sin_ver_nou_del_type,0
白银喊单,白银/n(名词) 喊/v(动词) 单/b(其他),com_del_type,0
卡片机,卡片机/n(名词),sin_ver_nou_del_type,0
手机赚钱,手机/n(名词) 赚钱/a(形容词),com_del_type,0
群聊标签,群聊/n(名词) 标签/n(名词),com_special_type,1
观赏鱼,观赏鱼/n(名词),sin_ver_nou_del_type,0
二级建造师,二级/b(其他) 建造师/n(名词),com_del_type,0
青年,青年/n(名词),sin_ver_nou_del_type,0
露营,露营/v(动词),sin_ver_nou_del_type,0
淘宝交流,淘宝/n(名词) 交流/vn(其他),com_del_type,0
官方,官方/n(名词),val_eval_type,1
洛克王国,洛克/n(名词) 王国/n(名词),com_del_type,0
大家庭,大/a(形容词) 家庭/n(名词),val_eval_type,1
我,我/r(代词),sin_other_remove_type,1
加Q6271233,加/j(简称) q/nx(其他) 6271233/m(数词),porn_type,1
隆胸,隆胸/v(动词),sin_ver_nou_del_type,0
仓鼠,仓鼠/n(名词),sin_ver_nou_del_type,0
爱情公寓,爱情/n(名词) 公寓/n(名词),com_del_type,0
童年,童年/t(时间词),val_eval_type,1
小可爱,小可爱/n(名词),val_eval_type,1
创新,创新/v(动词),sin_ver_nou_del_type,0
感情,感情/n(名词),val_eval_type,1
姣友,姣/Ag(其他) 友/Ng(其他),com_del_type,0
朋友群,朋友/n(名词) 群/Ng(其他),val_eval_type,1
公司,公司/n(名词),val_eval_type,1
信用贷款,信用/n(名词) 贷款/n(名词),com_del_type,0
我们,我们/r(代词),sin_other_remove_type,1
玄幻,玄幻/n(名词),sin_ver_nou_del_type,0
注册报名,注册/v(动词) 报名/v(动词),com_del_type,0
洗手间,洗手间/n(名词),val_eval_type,1
烧烤,烧烤/n(名词),sin_ver_nou_del_type,0
时时彩技巧,时时/d(副词) 彩/Ng(其他) 技巧/n(名词),com_del_type,0
营销规划,营销/vn(其他) 规划/n(名词),com_del_type,0
书迷群,书迷/n(名词) 群/Ng(其他),com_del_type,0
神经病,神经病/n(名词),val_eval_type,1
9.9包邮,9.9/m(数词) 包邮/n(名词),com_del_type,0
借贷宝,借贷宝/n(名词),sin_ver_nou_del_type,0
找美女出台,找/v(动词) 美女/n(名词) 出台/v(动词),porn_type,1
群主,群主/n(名词),val_eval_type,1
时时彩1,时时/d(副词) 彩/Ng(其他) 1/m(数词),val_eval_type,1
专升本,专升本/v(动词),sin_ver_nou_del_type,0
加我,加/v(动词) 我/r(代词),val_eval_type,1
配音,配音/v(动词),sin_ver_nou_del_type,0
护士,护士/n(名词),sin_ver_nou_del_type,0
文字,文字/n(名词),sin_ver_nou_del_type,0
角色扮演,角色/n(名词) 扮演/v(动词),com_del_type,0
啪啪啪,啪啪/o(拟声词) 啪/o(拟声词),porn_type,1
狗粮,狗粮/n(名词),val_eval_type,1
法律咨询,法律/n(名词) 咨询/vn(其他),com_del_type,0
爱奇艺,爱奇艺/n(名词),sin_ver_nou_del_type,0
妹纸多,妹纸/n(名词) 多/m(数词),porn_type,1
附近,附近/f(方位词),val_eval_type,1
提额,提额/n(名词),sin_ver_nou_del_type,0
约泡夜,约泡/n(名词) 夜/Tg(其他),porn_type,1
高手,高手/n(名词),val_eval_type,1
安全,安全/a(形容词),val_eval_type,1
淘宝运营,淘宝/n(名词) 运营/vn(其他),com_del_type,0
技术分析,技术/n(名词) 分析/v(动词),com_del_type,0
征婚交友,征婚/v(动词) 交友/v(动词),val_eval_type,1
策划,策划/v(动词),sin_ver_nou_del_type,0
物理竞赛,物理/n(名词) 竞赛/vn(其他),com_del_type,0
古龙,古龙/n(名词),sin_ver_nou_del_type,0
付费,付费/v(动词),sin_ver_nou_del_type,0
美容护肤,美容/v(动词) 护肤/v(动词),com_del_type,0
香奈儿,香奈儿/n(名词),sin_ver_nou_del_type,0
自考,自考/n(名词),sin_ver_nou_del_type,0
噪音,噪音/n(名词),sin_ver_nou_del_type,0
找妹妹美女,找/v(动词) 妹妹/n(名词) 美女/n(名词),porn_type,1
无节操,无/v(动词) 节操/n(名词),val_eval_type,1
书房,书房/n(名词),sin_ver_nou_del_type,0
258,258/m(数词),numeric_type,1
寒假工,寒假工/n(名词),sin_ver_nou_del_type,0
海淘,海淘/n(名词),sin_ver_nou_del_type,0
火影,火影/n(名词),sin_ver_nou_del_type,0
年轻,年轻/a(形容词),val_eval_type,1
人力资源战略,人力/n(名词) 资源/n(名词) 战略/n(名词),val_eval_type,1
浦发,浦发/j(简称),sin_other_save_type,0
扩列,扩列/n(名词),val_eval_type,1
广西,广西/ns(地名),sin_ns_type,0
志同道合,志同道合/i(习语),val_eval_type,1
文玩,文玩/n(名词),sin_ver_nou_del_type,0
品牌.产品,品牌/n(名词) ./w(标点) 产品/n(名词),com_del_type,0
HTTP://URL.CN/JS9OEE,http/nx(其他) :/w(标点) //w(标点) //w(标点) url.cn/nx(其他) //w(标点) js9oee/nx(其他),punctuation_type,1
时时彩2,时时/d(副词) 彩/Ng(其他) 2/m(数词),val_eval_type,1
同在杭州,同在/v(动词) 杭州/ns(地名),com_del_type,0
战略规划,战略/n(名词) 规划/n(名词),com_del_type,0
亲友团,亲友团/n(名词),val_eval_type,1
广播剧,广播剧/n(名词),sin_ver_nou_del_type,0
BILIBILI,bilibili/nx(其他),sin_nx_type,0
咖啡,咖啡/n(名词),sin_ver_nou_del_type,0
尾盘股,尾盘股/n(名词),sin_ver_nou_del_type,0
童装,童装/n(名词),sin_ver_nou_del_type,0
济南,济南/ns(地名),sin_ns_type,0
炫舞时代,炫舞/n(名词) 时代/n(名词),com_del_type,0
胶片,胶片/n(名词),sin_ver_nou_del_type,0
日常,日常/b(其他),val_eval_type,1
心情,心情/n(名词),val_eval_type,1
QQ：438141,qq/n(名词) :/w(标点) 438141/m(数词),porn_type,1
银行卡,银行卡/n(名词),sin_ver_nou_del_type,0
零食,零食/n(名词),sin_ver_nou_del_type,0
空虚,空虚/a(形容词),sin_other_save_type,0
励志,励志/v(动词),sin_ver_nou_del_type,0
一辈子,一辈子/m(数词),numeric_type,1
化学竞赛,化学/n(名词) 竞赛/vn(其他),com_del_type,0
地摊,地摊/n(名词),sin_ver_nou_del_type,0
藏獒,藏獒/n(名词),sin_ver_nou_del_type,0
BABY,baby/nx(其他),sin_nx_type,0
营销软件,营销/vn(其他) 软件/n(名词),com_del_type,0
地下城,地下城/n(名词),sin_ver_nou_del_type,0
宫廷,宫廷/n(名词),sin_ver_nou_del_type,0
少女,少女/n(名词),sin_ver_nou_del_type,0
微信投票,微信/n(名词) 投票/v(动词),com_del_type,0
2015,2015/m(数词),numeric_type,1
买房,买房/v(动词),sin_ver_nou_del_type,0
微商货源,微商/n(名词) 货源/n(名词),com_del_type,0
购物群,购物/v(动词) 群/Ng(其他),com_del_type,0
挚友,挚友/n(名词),val_eval_type,1
阿里巴巴,阿里巴巴/nz(其他专名),sin_nz_type,0
……,…/w(标点) …/w(标点),punctuation_type,1
教育▄易经命理,教育/vn(其他) ▄/n(名词) 易经/n(名词) 命理/n(名词),com_del_type,0
公主,公主/n(名词),sin_ver_nou_del_type,0
同人,同人/n(名词),sin_ver_nou_del_type,0
抗干扰,抗干扰/l(其他),sin_other_save_type,0
福利群,福利/n(名词) 群/Ng(其他),val_eval_type,1
亲亲你,亲亲/v(动词) 你/r(代词),val_eval_type,1
自媒体,自媒体/n(名词),sin_ver_nou_del_type,0
一夜,一/m(数词) 夜/q(量词),porn_type,1
影视▄视频秀,影视/b(其他) ▄/n(名词) 视频秀/n(名词),com_del_type,0
网友,网友/n(名词),val_eval_type,1
友好,友好/a(形容词),val_eval_type,1
的小弟弟,的/u(助词) 小/a(形容词) 弟弟/n(名词),val_eval_type,1
时时彩3,时时/d(副词) 彩/Ng(其他) 3/m(数词),val_eval_type,1
360联盟,360/m(数词) 联盟/n(名词),com_del_type,0
内部优惠券,内部/f(方位词) 优惠券/n(名词),com_del_type,0
淘客,淘客/n(名词),sin_ver_nou_del_type,0
音乐▄信用卡,音乐/n(名词) ▄/n(名词) 信用卡/n(名词),com_del_type,0
创意,创意/n(名词),sin_ver_nou_del_type,0
游玩,游玩/v(动词),sin_ver_nou_del_type,0
部落,部落/n(名词),val_eval_type,1
结构化面试,结构化/vn(其他) 面试/vn(其他),com_del_type,0
天天飞车,天天/nz(其他专名) 飞车/n(名词),com_del_type,0
嗨起来,嗨/e(叹词) 起来/v(动词),val_eval_type,1
酒店保健,酒店/n(名词) 保健/n(名词),porn_type,1
不离不弃,不/d(副词) 离/v(动词) 不/d(副词) 弃/Vg(其他),val_eval_type,1
阳痿,阳痿/v(动词),sin_ver_nou_del_type,0
加Q9813760,加/j(简称) q/nx(其他) 9813760/m(数词),porn_type,1
QQ群拉人,qq群/nz(其他专名) 拉/v(动词) 人/n(名词),val_eval_type,1
押题,押题/n(名词),sin_ver_nou_del_type,0
张艺兴,张艺兴/n(名词),sin_ver_nou_del_type,0
产品,产品/n(名词),sin_ver_nou_del_type,0
潮流,潮流/n(名词),sin_ver_nou_del_type,0
开网店,开网店/n(名词),sin_ver_nou_del_type,0
优惠卷,优惠卷/n(名词),sin_ver_nou_del_type,0
谷歌联盟,谷歌/n(名词) 联盟/n(名词),com_del_type,0
村上春树,村上春树/nr(其他),sin_nr_type,0
ONS,ons/nx(其他),val_eval_type,1
股海淘金,股海/n(名词) 淘金/v(动词),com_del_type,0
教师资格证,教师/n(名词) 资格证/n(名词),com_del_type,0
友,友/Ng(其他),val_eval_type,1
牛逼,牛逼/n(名词),val_eval_type,1
富婆,富婆/n(名词),sin_ver_nou_del_type,0
歌手,歌手/n(名词),sin_ver_nou_del_type,0
开心快乐,开心/a(形容词) 快乐/a(形容词),com_del_type,0
90后同城交友,90后/n(名词) 同城/n(名词) 交友/v(动词),val_eval_type,1
助人善事王道,助人/v(动词) 善事/n(名词) 王道/n(名词),com_del_type,0
IT▄传播正能量,it/nx(其他) ▄/n(名词) 传播/v(动词) 正能量/n(名词),com_del_type,0
单身▄残疾人▄爱,单身/n(名词) ▄/n(名词) 残疾人/n(名词) ▄/n(名词) 爱/v(动词),com_del_type,0
律师▄支持腾讯,律师/n(名词) ▄/n(名词) 支持/v(动词) 腾讯/nz(其他专名),com_del_type,0
美妆,美妆/n(名词),sin_ver_nou_del_type,0
概念,概念/n(名词),val_eval_type,1
区块链,区块链/n(名词),sin_ver_nou_del_type,0
百度联盟,百度/nz(其他专名) 联盟/n(名词),com_del_type,0
战法,战法/n(名词),val_eval_type,1
新疆时时彩,新疆/ns(地名) 时时/d(副词) 彩/Ng(其他),com_del_type,0
湖北,湖北/ns(地名),sin_ns_type,0
工作群,工作/vn(其他) 群/Ng(其他),val_eval_type,1
专业课资料,专业课/n(名词) 资料/n(名词),com_del_type,0
2016,2016/m(数词),numeric_type,1
上MEN,上/f(方位词) men/nx(其他),porn_type,1
等约,等/v(动词) 约/d(副词),porn_type,1
教师资格,教师/n(名词) 资格/n(名词),com_del_type,0
快乐时光,快乐/a(形容词) 时光/n(名词),com_del_type,0
186-1133-3450,186-1133-3450/nx(其他),sin_nx_type,1
天猫购物,天猫/n(名词) 购物/vn(其他),com_del_type,0
股份,股份/n(名词),sin_ver_nou_del_type,0
拉拉,拉拉/v(动词),val_eval_type,1
网赚项目,网赚/n(名词) 项目/n(名词),com_del_type,0
奶,奶/n(名词),val_eval_type,1
奥比岛,奥比岛/nz(其他专名),sin_nz_type,0
中二,中二/n(名词),sin_ver_nou_del_type,0
高等院校,高等院校/n(名词),sin_ver_nou_del_type,0
↓↓↓,↓/w(标点) ↓/w(标点) ↓/w(标点),punctuation_type,1
选美女WWW.XASJJZ.COM,选/v(动词) 美女/n(名词) www.xasjjz.com/nx(其他),porn_type,1
大宗商品,大宗/m(数词) 商品/n(名词),com_del_type,0
全国,全国/n(名词),val_eval_type,1
未来,未来/t(时间词),val_eval_type,1
妹妹保健,妹妹/n(名词) 保健/n(名词),porn_type,1
大众,大众/n(名词),sin_ver_nou_del_type,0
江苏,江苏/ns(地名),sin_ns_type,0
加Q9731755,加/j(简称) q/nx(其他) 9731755/m(数词),porn_type,1
全职高手,全职/b(其他) 高手/n(名词),com_del_type,0
拼多多砍价群,拼多/n(名词) /n(名词) 多/d(副词) 砍/v(动词) /n(名词) 价/n(名词) 群/Ng(其他),com_del_type,0
小米手机,小米/n(名词) 手机/n(名词),com_del_type,0
沟通,沟通/v(动词),val_eval_type,1
股指,股指/n(名词),sin_ver_nou_del_type,0
加Q6982291激情摸,加/j(简称) q/nx(其他) 6982291/m(数词) 激情/n(名词) 摸/v(动词),porn_type,1
天猫优惠券,天猫/n(名词) 优惠券/n(名词),com_del_type,0
小仙女,小/a(形容词) 仙女/n(名词),com_del_type,0
德玛西亚,德玛西亚/nr(其他),sin_nr_type,0
学妹等约,学妹/n(名词) 等/u(助词) 约/d(副词),porn_type,1
白癜风,白癜风/n(名词),sin_ver_nou_del_type,0
包夜,包夜/n(名词),porn_type,1
修仙,修仙/n(名词),sin_ver_nou_del_type,0
杨家将,杨家将/nr(其他),sin_nr_type,0
丝袜美女,丝袜/n(名词) 美女/n(名词),porn_type,1
优惠秒杀购物分享,优惠/vn(其他) 秒杀/n(名词) 购物/v(动词) 分享/v(动词),com_del_type,0
沈阳,沈阳/ns(地名),sin_ns_type,0
微信红包,微信/n(名词) 红包/n(名词),com_del_type,0
萌妹子,萌妹子/n(名词),sin_ver_nou_del_type,0
搜狗联盟,搜狗/n(名词) 联盟/n(名词),com_del_type,0
网恋,网恋/n(名词),sin_ver_nou_del_type,0
精油,精油/n(名词),sin_ver_nou_del_type,0
CP,cp/nx(其他),sin_nx_type,0
聚来宝,聚来宝/n(名词),sin_ver_nou_del_type,0
耐克,耐克/n(名词),sin_ver_nou_del_type,0
上班族,上班族/n(名词),sin_ver_nou_del_type,0
重庆11选5,重庆/ns(地名) 11/m(数词) 选/v(动词) 5/m(数词),com_del_type,0
配色,配色/v(动词),sin_ver_nou_del_type,0
污染,污染/v(动词),sin_ver_nou_del_type,0
Q3871511,q/nx(其他) 3871511/m(数词),porn_type,1
QQ密码破解,qq/n(名词) 密码/n(名词) 破解/v(动词),com_del_type,0
合肥,合肥/ns(地名),sin_ns_type,0
通知,通知/n(名词),val_eval_type,1
手机控,手机/n(名词) 控/v(动词),com_del_type,0
考研资料,考研/v(动词) 资料/n(名词),com_del_type,0
招代理,招/n(名词) 代理/vn(其他),com_del_type,0
品牌管理,品牌/n(名词) 管理/vn(其他),com_del_type,0
腾讯游戏,腾讯/nz(其他专名) 游戏/n(名词),com_del_type,0
熊市,熊市/n(名词),sin_ver_nou_del_type,0
人,人/n(名词),val_eval_type,1
智能家居,智能/n(名词) 家居/n(名词),com_del_type,0
初中同学,初中/n(名词) 同学/n(名词),val_eval_type,1
你好,你好/l(其他),sin_other_remove_type,1
插,插/v(动词),val_eval_type,1
魂斗罗,魂斗罗/n(名词),sin_ver_nou_del_type,0
欢迎,欢迎/v(动词),val_eval_type,1
破解QQ密码,破解/v(动词) qq/n(名词) 密码/n(名词),com_del_type,0
生物,生物/n(名词),sin_ver_nou_del_type,0
法律顾问,法律/n(名词) 顾问/n(名词),com_del_type,0
80后同城交友,80后/n(名词) 同城/n(名词) 交友/v(动词),val_eval_type,1
畅所欲言,畅所欲言/i(习语),val_eval_type,1
网站优化,网站/n(名词) 优化/v(动词),com_del_type,0
淘宝放单,淘宝/n(名词) 放/v(动词) 单/b(其他),com_del_type,0
SM,sm/nx(其他),porn_type,1
午夜,午夜/t(时间词),val_eval_type,1
不孕不育,不孕/v(动词) 不育/v(动词),com_del_type,0
华为,华为/n(名词),sin_ver_nou_del_type,0
厦门,厦门/ns(地名),sin_ns_type,0
秦时明月,秦时/t(时间词) 明月/n(名词),com_del_type,0
龙猫,龙猫/n(名词),sin_ver_nou_del_type,0
微盘,微盘/n(名词),sin_ver_nou_del_type,0
滑板,滑板/n(名词),sin_ver_nou_del_type,0
富婆俱乐部,富婆/n(名词) 俱乐部/n(名词),com_del_type,0
夜猫子,夜猫子/l(其他),sin_other_save_type,0
淘宝美工,淘宝/n(名词) 美工/n(名词),com_del_type,0
帅气,帅气/a(形容词),sin_other_save_type,0
.,./w(标点),punctuation_type,1
组织部,组织部/n(名词),sin_ver_nou_special_type,1
小学生,小学生/n(名词),val_eval_type,1
亚马逊,亚马逊/n(名词),sin_ver_nou_del_type,0
几米,几米/n(名词),sin_ver_nou_del_type,0
相亲聚会,相亲/v(动词) 聚会/v(动词),com_del_type,0
品牌产品,品牌/n(名词) 产品/n(名词),com_del_type,0
收养,收养/v(动词),sin_ver_nou_del_type,0
COC,coc/nx(其他),sin_nx_type,0
空姐,空姐/n(名词),sin_ver_nou_del_type,0
成交量,成交量/n(名词),sin_ver_nou_del_type,0
艳遇,艳遇/n(名词),porn_type,1
金融投资,金融/n(名词) 投资/vn(其他),com_del_type,0
刀塔传奇,刀塔/n(名词) 传奇/n(名词),com_del_type,0
我爱竞赛网,我/r(代词) 爱/v(动词) 竞赛/vn(其他) 网/n(名词),com_del_type,0
微营销,微营销/n(名词),sin_ver_nou_del_type,0
黄帝内经,黄帝内经/nz(其他专名),sin_nz_type,0
456,456/m(数词),numeric_type,1
公务员考试,公务员/n(名词) 考试/vn(其他),com_del_type,0
股票学习,股票/n(名词) 学习/v(动词),com_del_type,0
户外活动,户外/s(处所词) 活动/vn(其他),com_del_type,0
